country,countryname,oecdmember,eumember,edate,date,party,partyname,partyabbrev,parfam,coderid,manual,coderyear,testresult,testeditsim,pervote,voteest,presvote,absseat,totseats,progtype,datasetorigin,corpusversion,total,peruncod,per101,per102,per103,per104,per105,per106,per107,per108,per109,per110,per201,per202,per203,per204,per301,per302,per303,per304,per305,per401,per402,per403,per404,per405,per406,per407,per408,per409,per410,per411,per412,per413,per414,per415,per416,per501,per502,per503,per504,per505,per506,per507,per601,per602,per603,per604,per605,per606,per607,per608,per701,per702,per703,per704,per705,per706,per1011,per1012,per1013,per1014,per1015,per1016,per1021,per1022,per1023,per1024,per1025,per1026,per1031,per1032,per1033,per2021,per2022,per2023,per2031,per2032,per2033,per2041,per3011,per3051,per3052,per3053,per3054,per3055,per4011,per4012,per4013,per4014,per4121,per4122,per4123,per4124,per4131,per4132,per5021,per5031,per5041,per5061,per6011,per6012,per6013,per6014,per6061,per6071,per6072,per6081,per7051,per7052,per7061,per7062,per103_1,per103_2,per201_1,per201_2,per202_1,per202_2,per202_3,per202_4,per305_1,per305_2,per305_3,per305_4,per305_5,per305_6,per416_1,per416_2,per601_1,per601_2,per602_1,per602_2,per605_1,per605_2,per606_1,per606_2,per607_1,per607_2,per607_3,per608_1,per608_2,per608_3,per703_1,per703_2,rile,planeco,markeco,welfare,intpeace,datasetversion,id_perm,key
61,United States,0,0,05/11/1940,194011,61320,Democratic Party,Democrats,30,101,0,1981,,,51.8,0,54.7000007629395,268,435,1,30,,258,5.814,.775,0,.775,5.426,0,1.55,1.163,0,0,0,3.101,7.364,0,0,2.326,0,2.326,0,0,1.163,3.488,7.752,0,0,0,0,8.140000000000001,0,2.326,1.163,1.163,0,1.55,0,0,4.264,0,1.55,8.527000000000001,0,0,0,1.938,0,.388,0,.388,1.163,0,0,6.202,0,12.791,0,3.101,2.326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15.891,8.915000000000001,2.713,10.078,1.55,2020b,1PBVG5,61320_194011
61,United States,0,0,05/11/1940,194011,61620,Republican Party,Republicans,60,101,0,1981,,,45.9,0,44.7999992370605,162,435,1,30,,194,4.639,.515,0,1.031,6.701000000000001,0,4.639,0,0,0,0,5.155,4.639,2.062,0,3.093,0,5.67,1.546,0,7.216,1.546,4.124,.515,0,3.093,.515,3.093,0,1.031,0,0,0,8.247,0,0,2.062,0,0,3.093,0,0,0,6.186,0,0,0,.515,1.546,0,0,3.608,0,9.794,0,2.577,1.546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.948,4.639,15.464,3.093,4.639,2020b,PF3F5D,61620_194011
61,United States,0,0,07/11/1944,194411,61320,Democratic Party,Democrats,30,101,0,1981,,,52.1,0,53.4000015258789,243,435,1,30,,109,16.514,0,0,1.835,9.173999999999999,0,8.257,9.173999999999999,0,0,0,4.587,0,0,0,4.587,0,0,0,0,4.587,.917,3.67,0,0,0,0,6.422,0,.917,.917,0,0,.917,0,0,4.587,0,1.835,4.587,0,0,0,0,0,0,0,0,0,0,0,2.752,0,8.257,0,1.835,3.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.092,3.67,5.505,6.422,8.257,2020b,1BDCF8,61320_194411
61,United States,0,0,07/11/1944,194411,61620,Republican Party,Republicans,60,101,0,1981,,,47,0,45.9000015258789,190,435,1,30,,249,2.008,2.008,0,2.008,2.008,0,2.811,3.614,0,0,0,9.237,3.213,1.606,0,7.229,0,4.819,0,0,4.819,5.221,1.606,1.606,0,.803,.402,3.213,0,1.606,2.008,.402,0,1.205,0,0,2.41,0,1.205,3.213,0,0,0,1.205,0,.402,0,.803,1.205,0,0,9.638999999999999,0,7.229,0,3.614,5.622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-.803,3.614,6.024,4.418,2.811,2020b,AGY4FF,61620_194411
61,United States,0,0,02/11/1948,194811,61320,Democratic Party,Democrats,30,104,0,1981,,,52.656,0,49.5499992370605,263,435,1,10,,201,11.443,6.965,0,0,2.488,0,5.473,9.452999999999999,.498,0,0,2.985,5.473,.995,0,.498,0,2.488,0,.995,.498,0,1.99,1.493,0,0,.498,.498,0,0,3.98,2.488,.498,1.99,0,0,0,0,9.452999999999999,1.99,0,1.493,0,3.483,0,0,0,0,1.493,0,0,3.98,0,5.97,1.493,.498,6.468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-18.905,5.97,2.488,11.443,5.473,2020b,UPDVXD,61320_194811
61,United States,0,0,02/11/1948,194811,61620,Republican Party,Republicans,60,104,0,1981,,,45.399,0,45.0699996948242,171,435,1,10,,135,9.630000000000001,5.185,0,.741,5.185,0,3.704,6.667,.741,0,0,2.222,3.704,3.704,0,1.481,0,3.704,0,1.481,5.185,.741,3.704,0,0,.741,0,0,0,.741,2.222,0,0,5.185,0,0,3.704,0,.741,2.222,0,.741,0,3.704,0,0,0,0,3.704,0,0,2.222,.741,5.185,1.481,.741,8.148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.667,3.704,10.37,2.963,3.704,2020b,6QP72E,61620_194811
61,United States,0,0,02/11/1948,194811,61622,Progressive Party (H. Wallace),,20,104,0,1981,,,.1,0,2.40000009536743,0,435,1,41,,482,3.942,.622,0,5.809,0,0,8.298999999999999,3.32,0,.207,0,7.261,5.809,.207,0,1.867,0,.415,.415,0,1.037,0,5.602,1.66,0,0,0,3.112,0,.415,.8300000000000001,4.979,0,0,0,0,1.245,1.037,3.734,7.884,0,0,0,.622,0,0,0,.415,0,0,0,8.298999999999999,0,5.187,0,10.373,5.394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-42.116,12.241,1.037,11.618,8.298999999999999,2020b,S7U8BB,61622_194811
61,United States,0,0,02/11/1948,194811,61911,State’s Rights Party,,90,104,0,1981,,,.1,0,2.40000009536743,0,435,1,41,,61,19.672,0,0,0,0,0,0,0,0,0,0,19.672,0,13.115,1.639,26.23,0,0,0,0,1.639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.754,0,0,1.639,0,0,0,0,1.639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.459,0,1.639,0,0,2020b,4LLY3W,61911_194811
61,United States,0,0,04/11/1952,195211,61320,Democratic Party,Democrats,30,104,0,1981,,,49.731,0,44.3800010681152,213,435,1,10,,373,4,3,0,1.3,3,0,4.1,8.1,.8,0,0,1.6,2.2,1.3,0,0,0,3.5,0,1.3,.5,0,7.8,3,.5,0,1.9,2.2,0,.3,6.2,0,0,1.3,0,0,7.8,0,5.4,4.1,0,2.2,0,.8,0,0,0,0,1.1,0,0,3,0,7,3,.5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-23,10.8,1.8,9.5,4.1,2020b,ZZOYE7,61320_195211
61,United States,0,0,04/11/1952,195211,61620,Republican Party,Republicans,60,104,0,1981,,,49.342,0,55.1399993896484,221,435,1,10,,284,4.600000000000001,2.8,0,4.600000000000001,6.3,0,2.4,2.1,0,0,0,0,1,2.1,0,2.8,0,4.2,3.8,.7000000000000001,6.600000000000001,.4,.4,0,0,0,1,0,0,.4,.7000000000000001,0,0,9.800000000000001,0,0,2.4,0,3.5,1.8,2.1,.7000000000000001,0,9.1,0,1,0,0,0,0,0,6.600000000000001,.4,8.700000000000001,2.1,.4,4.600000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.5,.4,16.4,5.3,2.4,2020b,ANPKK8,61620_195211
61,United States,0,0,06/11/1956,195611,61320,Democratic Party,Democrats,30,104,0,1981,,,51.073,0,41.9500007629395,234,435,1,10,,526,4.2,3.8,0,3,4.2,1.7,3.4,4.600000000000001,.4,0,0,1.3,.8,1.7,0,.2,0,3.8,2.5,2.5,.2,.2,4,0,0,0,1.3,2.1,.2,1.5,7.4,0,0,.2,0,0,8.800000000000001,0,3,4.8,0,2.7,0,1.1,0,0,0,0,1.9,0,0,4.9,0,6.8,2.5,.8,7.600000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15.3,4,.4,7.8,5.100000000000001,2020b,7E5UHA,61320_195611
61,United States,0,0,06/11/1956,195611,61620,Republican Party,Republicans,60,104,0,1981,,,48.717,0,57.3800010681152,201,435,1,10,,486,1.7,5.100000000000001,0,5.4,6.8,0,5.600000000000001,5.8,0,.8,0,.2,.4,1.2,0,1.2,0,1.2,1.4,1.4,2.7,.4,0,0,0,.2,.8,0,0,.2,5.4,0,0,2.7,0,0,5.8,2.1,1,2.9,0,.8,0,2.5,0,2.3,0,.6,0,0,0,5.8,0,14.2,2.9,4.9,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.3,0,5.4,3.9,5.600000000000001,2020b,VMCNL1,61620_195611
61,United States,0,0,08/11/1960,196011,61320,Democratic Party,Democrats,30,104,0,1981,,,54.718,0,49.7200012207031,262,437,1,10,,748,.5,2.3,0,2.3,3.6,1.6,1.7,7.9,.7000000000000001,.1,0,2.5,.5,0,0,.3,1.1,5.100000000000001,1.2,.5,.4,.3,3.7,.1,0,0,1.3,4,0,1.6,7.4,0,0,1.5,0,0,5.4,2,2,3.7,0,2,0,.4,0,.1,0,.5,.4,0,0,7.100000000000001,0,6,4.600000000000001,6.100000000000001,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-19.1,3.8,1.9,5.7,3.3,2020b,LOYIPM,61320_196011
61,United States,0,0,08/11/1960,196011,61620,Republican Party,Republicans,60,104,0,1981,,,44.632,0,49.5499992370605,175,437,1,10,,476,2.9,2.5,0,3.6,8.6,.6,1.7,5,.2,.6,0,.6,.4,.2,0,1,1.5,1.9,.2,.2,2.7,0,1,0,0,.2,.6,1,0,.6,4.4,0,0,3.8,0,0,5.9,.2,.8,4.8,0,6.3,0,1,0,1.7,0,.2,1,.2,0,6.5,.4,6.7,.8,13.2,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.5,1,6.5,5.600000000000001,2.3,2020b,IBC5CG,61620_196011
61,United States,10,0,03/11/1964,196411,61320,Democratic Party,Democrats,30,104,0,1981,,,57.71,0,61.0499992370605,295,435,1,10,,855,.4,1.8,0,3.7,5.4,2.1,1.6,7.7,0,.1,0,.1,.7000000000000001,.7000000000000001,0,.2,0,4.7,.6,.4,.7000000000000001,.8,4.7,0,0,0,1.6,6.100000000000001,0,.5,7.4,0,0,.5,0,0,3.5,1.8,.8,4.7,0,4,0,.7000000000000001,0,.8,0,1,3.4,0,0,7,0,4.4,4.7,3.9,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-20.1,4.7,1.2,5.5,3.7,2020b,FB7DOI,61320_196411
61,United States,10,0,03/11/1964,196411,61620,Republican Party,Republicans,60,104,0,1981,,,41.91,0,38.4700012207031,140,435,1,10,,361,1.9,2.2,0,7.5,15.5,0,.3,8.300000000000001,0,3.1,0,1.4,.8,.3,0,4.2,0,3.9,1.9,5,6.9,0,.3,0,0,1.1,.3,2.5,0,0,1.1,0,0,3.9,0,0,2.5,0,.3,1.1,.8,.8,.8,3.9,0,2.5,0,.3,3.3,0,0,3.1,.3,2.8,1.7,1.4,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.8,.3,10.8,1.4,.3,2020b,BUW99G,61620_196411
61,United States,10,0,05/11/1968,196811,61320,Democratic Party,Democrats,30,104,0,1981,,,50.535,0,42.7200012207031,243,435,1,10,,754,3.6,3.2,.5,2.3,2.8,2.9,1.7,6.9,0,.9,0,0,.3,.3,0,1.4,.2,4.8,0,0,.6,1.2,4.8,0,.5,.3,2,2.8,0,.5,7.2,0,0,1.1,0,0,4.3,1.4,.6,2.8,0,4.9,0,.2,0,1.2,0,7.5,2.5,0,0,0,0,6.9,3.2,4,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.5,4.8,1.7,3.4,5.100000000000001,2020b,MQD1ZO,61320_196811
61,United States,10,0,05/11/1968,196811,61620,Republican Party,Republicans,60,104,0,1981,,,48.338,0,43.4199981689453,192,435,1,10,,498,0,3.2,.4,1.4,6.4,.6,2,5.2,0,.6,0,.6,0,0,0,2.2,0,5.2,.6,3.4,.8,.8,.2,0,.2,2.2,.6,2,0,0,6.600000000000001,0,0,3,0,0,3.6,.4,.2,2.2,0,3.6,0,0,0,2,0,7,5.600000000000001,0,0,11.2,2,6.600000000000001,.4,1.6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6,.2,3.8,2.4,3,2020b,UV8HYU,61620_196811
61,United States,10,0,07/11/1972,197211,61320,Democratic Party,Democrats,30,104,0,1981,,,52.579,0,37.5299987792969,243,435,1,10,,1187,.4,3.5,1.7,.7000000000000001,2.3,2.3,2.2,4,.3,0,0,2.2,2.4,.7000000000000001,0,.4,1.1,3.7,2.1,.6,.3,0,2.8,.2,0,0,1.4,7,.1,.1,1.8,0,0,0,0,0,3.7,2.3,1.8,2.4,.1,5.100000000000001,0,.2,0,.5,0,8.1,.9,0,0,16.2,0,0,1.8,4.4,8.199999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-21,3,.3,4.2,6.2,2020b,CO6AYS,61320_197211
61,United States,10,0,07/11/1972,197211,61620,Republican Party,Republicans,60,104,0,1981,,,46.171,0,60.689998626709,192,435,1,10,,1138,.9,3.9,.1,0,6.600000000000001,1.8,3.4,3.9,.1,.5,0,.3,0,0,0,.9,0,1.9,0,.1,1.2,.1,.2,0,0,.4,.7000000000000001,2.6,0,1.3,4.7,0,0,4.3,0,0,6.100000000000001,1.7,.2,2.6,1.3,5.3,0,1,.2,.4,0,7.100000000000001,2.4,1.3,0,7.2,.2,3.3,3.9,5.2,10.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.7000000000000001,.2,5.5,2.8,5.3,2020b,ESD72X,61620_197211
61,United States,10,0,02/11/1976,197611,61320,Democratic Party,Democrats,30,104,0,1981,,,56.668,0,50.060001373291,292,435,1,10,,853,0,3.3,.5,3.6,2.4,5.8,.9,10.4,.1,1.3,0,.7000000000000001,1.1,.3,0,.3,1.3,5.4,2.1,2.5,.3,.5,3.9,0,0,0,.3,7.8,0,.4,5.5,0,0,0,0,0,5.5,1.2,.7000000000000001,4.1,0,4.600000000000001,0,0,0,.5,0,6.7,.4,0,0,0,0,5.8,2.3,1.6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-19.8,3.9,.3,4.8,7.2,2020b,1LSKWB,61320_197611
61,United States,10,0,02/11/1976,197611,61620,Republican Party,Republicans,60,104,0,1981,,,41.687,0,48,143,435,1,10,,964,1,6,.1,2.1,4.3,1,1,10.5,.2,.9,0,.5,1.5,1,0,6.4,0,3.9,.9,.8,4.3,.3,.3,0,0,.2,.3,.4,0,.1,6.4,0,0,5.3,0,0,2.8,1.5,.6,.9,1.5,1,.3,.7000000000000001,0,3.9,0,4.9,2.1,.2,0,4.8,.9,3.6,2,1.1,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.600000000000001,.3,9.6,1.5,2.1,2020b,2SP9V1,61620_197611
61,United States,10,0,04/11/1980,198011,61320,Democratic Party,Democrats,30,104,0,1981,,,50.613,0,41.0099983215332,243,435,1,10,,1974,1.2,3.8,3.6,0,1.6,0,7,4.8,0,0,0,6,.5,0,0,.3,0,3.3,.7000000000000001,0,.2,.8,2,1.3,0,.1,0,1.8,0,.4,13.8,1,0,.6,0,0,2,0,3.1,9.200000000000001,0,4.9,0,0,0,.2,.2,2,0,.7000000000000001,0,1.8,0,5.100000000000001,1.8,5.7,8.700000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-21.2,4.3,.8,12.3,10.6,2020b,BV44QI,61320_198011
61,United States,10,0,04/11/1980,198011,61620,Republican Party,Republicans,60,104,0,1981,,,47.948,0,50.75,192,435,1,10,,1598,.3,10.6,2.3,0,13.7,0,.4,5.8,0,0,0,1.8,1.7,.1,0,2.2,0,2.2,.1,0,2,3.9,.8,1.7,0,0,1,4.5,0,.7000000000000001,9.6,0,0,3.9,0,0,1.7,.4,2.3,.4,4.3,.1,0,.2,0,1.2,0,2.2,0,.5,0,1,0,3.3,1.6,4.9,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.4,2.5,5.9,2.7,2.7,2020b,GFUHC4,61620_198011
61,United States,10,0,06/11/1984,198411,61320,Democratic Party,Democrats,30,102,1,1990,.961,,52.363,0,40.560001373291,253,435,1,10,,100,8.199999999999999,1.5,.5,1.2,2,2,6.600000000000001,5.8,0,0,0,5.9,3.7,.4,0,.6,0,1.5,1.6,.4,1,1.6,1.8,.5,0,0,.2,0,.7000000000000001,5.5,3.8,0,0,3.2,0,0,6.100000000000001,.7000000000000001,8.700000000000001,4.600000000000001,0,2.6,0,.6,0,.1,.3,1.9,.5,0,0,3.1,0,2.7,2,1.8,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.1,2.3,4.2,13.3,9.1,2020b,9WFZIN,61320_198411
61,United States,10,0,06/11/1984,198411,61620,Republican Party,Republicans,60,102,1,1990,.961,,46.78,0,58.7700004577637,182,435,1,10,,100,2.6,3.8,1.1,.8,12.2,0,2,1.6,0,1.1,0,5.5,1.5,.8,0,3.1,0,2.2,.3,0,5.7,2.9,.1,0,0,.5,1.1,0,0,1.4,3.3,0,0,7.5,0,0,3,.4,1.1,1.3,1,3.3,0,.8,0,5,0,4.2,.1,0,0,2.1,0,6.8,0,0,9.800000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.6,.1,13.2,2.4,3.1,2020b,8HJU9C,61620_198411
61,United States,10,0,08/11/1988,198811,61320,Democratic Party,Democrats,30,102,1,1990,.961,,53.691,0,45.6500015258789,260,435,1,10,,183,2.7,3.3,0,.5,2.2,1.6,7.7,7.100000000000001,0,0,0,8.700000000000001,4.4,1.1,0,0,0,.5,1.1,0,0,4.4,.5,.5,0,0,0,1.1,0,2.2,1.6,0,0,1.1,0,0,8.199999999999999,0,7.7,4.9,0,6,0,3.8,0,.5,0,4.9,1.1,0,0,1.6,0,4.9,0,2.2,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7,1,1.1,12.6,9.300000000000001,2020b,GX74YA,61320_198811
61,United States,10,0,08/11/1988,198811,61620,Republican Party,Republicans,60,102,1,1990,.961,,45.203,0,53.3699989318848,175,435,1,10,,1834,3.5,2.2,.5,.7000000000000001,10,.2,3.7,3.4,0,.1,0,3.3,2.1,1,0,.9,0,2.2,1.5,0,5.8,4.600000000000001,.2,0,0,.1,1.5,.4,.1,2.4,8.300000000000001,0,0,3.3,0,0,3.5,.4,1.5,2.8,.2,2.7,0,4,0,6,0,5.7,.3,.1,0,.4,.2,5.600000000000001,.1,1.8,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.4,.2,9.1,4.3,4.4,2020b,BRD27L,61620_198811
61,United States,10,0,03/11/1992,199211,61320,Democratic Party,Democrats,30,102,1,1993,.961,,49.95,0,43.0099983215332,258,435,1,10,2020-2,384,.26,1.562,0,0,3.646,.521,1.042,8.073,0,0,0,3.125,4.167,0,0,2.865,0,2.083,0,7.812,1.042,1.042,1.562,.781,.521,1.042,0,4.167,0,4.427,3.906,.521,0,1.562,0,0,4.948,.521,4.948,4.167,.521,1.562,0,1.302,0,4.948,.26,6.771,5.729,1.302,0,1.562,0,1.562,0,1.042,3.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.5,2.865,2.604,9.115,1.562,2020b,G7RDAT,61320_199211
61,United States,10,0,03/11/1992,199211,61620,Republican Party,Republicans,60,102,1,1993,.961,,44.752,0,37.4500007629395,176,435,1,10,,1542,11.414,2.789,.195,0,2.075,1.232,1.102,4.734,0,.259,.065,1.492,.908,.13,0,1.621,0,3.567,1.427,15.499,3.696,3.243,1.492,1.362,.065,.13,.973,4.345,0,.713,4.604,0,.065,.973,0,0,2.075,.13,1.621,.908,.843,1.556,0,3.826,0,6.161,0,4.28,1.621,.195,0,.908,.065,2.205,.324,.973,2.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.415,2.853,4.669,2.529,2.529,2020b,5JAHXH,61620_199211
61,United States,10,0,05/11/1996,199611,61320,Democratic Party,Democrats,30,108,999,1997,.999,,48.09,0,49.2400016784668,207,435,1,10,,888,0,.5630000000000001,0,.225,.5630000000000001,1.689,.5630000000000001,4.054,0,.113,0,.788,1.577,.338,0,2.252,0,4.392,1.239,8.670999999999999,.45,.225,1.239,0,.901,0,1.464,1.802,0,1.689,1.914,0,0,1.464,0,0,4.392,.676,1.914,9.797000000000001,.5630000000000001,8.333,0,2.59,0,5.631,.901,13.514,3.266,0,0,3.266,0,1.014,.113,2.477,3.378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.784000000000001,1.239,1.914,11.712,2.252,2020b,ZYU28H,61320_199611
